id,nombre,edad,ciudad,carrera,semestre,promedio,trabaja,ingreso_mensual,internet,computadora
6435,Lucía 6435,19,Guatemala,Ing. Sistemas,8,96,True,4781,True,False
6436,Andrés 6436,29,Antigua,Ing. Electrónica,4,84,False,7462,True,False
6437,Sofía 6437,25,Mixco,Ing. Sistemas,1,65,False,7499,False,True
6438,Paola 6438,30,Mixco,Ing. Electrónica,1,100,False,3668,False,False
6439,Carlos 6439,30,Antigua,Ing. Sistemas,9,90,False,2826,False,False
6440,Lucía 6440,28,Guatemala,Ing. Sistemas,10,79,True,6262,False,True
6441,Sofía 6441,27,Villa Nueva,Ing. Eléctrica,10,80,False,3077,True,True
6442,Ana 6442,23,Antigua,Ing. Eléctrica,5,94,True,3835,False,True
6443,Ana 6443,26,Quetzaltenango,Ing. Sistemas,10,93,True,5676,True,False
6444,Sofía 6444,29,Villa Nueva,Ing. Sistemas,1,81,False,3985,False,False
6445,María 6445,23,Quetzaltenango,Ing. Sistemas,7,98,True,6449,True,False
6446,Andrés 6446,22,Villa Nueva,Ing. Eléctrica,6,66,False,6830,True,False
6447,Andrés 6447,27,Guatemala,Ing. Electrónica,3,97,True,3688,True,True
6448,Ana 6448,26,Antigua,Ing. Electrónica,8,61,True,2666,False,False
6449,Andrés 6449,22,Antigua,Ing. Eléctrica,2,89,False,5128,False,True
6450,Andrés 6450,22,Mixco,Ing. Electrónica,5,98,True,6920,False,True
6451,Lucía 6451,20,Guatemala,Ing. Eléctrica,4,85,True,3225,True,True
6452,Carlos 6452,24,Antigua,Ing. Sistemas,1,88,False,7282,True,True
6453,Diego 6453,30,Guatemala,Ing. Eléctrica,8,72,False,3459,False,False
6454,María 6454,27,Mixco,Ing. Eléctrica,9,89,False,5063,False,False
6455,Andrés 6455,19,Quetzaltenango,Ing. Eléctrica,8,85,False,2095,True,False
6456,Ana 6456,30,Guatemala,Ing. Electrónica,4,69,True,6918,False,False
6457,Javier 6457,28,Guatemala,Ing. Eléctrica,8,60,False,3589,True,True
6458,Javier 6458,18,Guatemala,Ing. Sistemas,1,61,True,7794,False,False
6459,Andrés 6459,30,Mixco,Ing. Sistemas,8,79,False,3411,True,False
6460,Carlos 6460,20,Mixco,Ing. Sistemas,5,100,True,4435,True,True
6461,Paola 6461,22,Quetzaltenango,Ing. Sistemas,3,93,False,4360,True,False
6462,Paola 6462,25,Antigua,Ing. Electrónica,9,90,False,6890,False,False
6463,Paola 6463,19,Mixco,Ing. Eléctrica,3,72,True,6690,False,True
6464,Paola 6464,27,Quetzaltenango,Ing. Electrónica,8,67,False,7802,True,False
6465,Javier 6465,28,Quetzaltenango,Ing. Electrónica,3,95,False,3478,True,True
6466,Diego 6466,21,Guatemala,Ing. Electrónica,4,76,False,2551,True,False
6467,Javier 6467,29,Antigua,Ing. Eléctrica,3,74,True,5472,True,True
6468,Diego 6468,25,Villa Nueva,Ing. Electrónica,2,100,True,7946,False,False
6469,Lucía 6469,21,Villa Nueva,Ing. Sistemas,4,60,True,2827,True,False
6470,Sofía 6470,18,Mixco,Ing. Eléctrica,2,64,True,3923,True,False
6471,Lucía 6471,23,Antigua,Ing. Sistemas,8,98,False,6090,True,False
6472,Diego 6472,27,Mixco,Ing. Sistemas,7,74,True,5858,False,False
6473,Javier 6473,23,Guatemala,Ing. Eléctrica,7,100,True,7508,False,True
6474,Diego 6474,29,Mixco,Ing. Electrónica,2,86,True,6268,True,True
6475,María 6475,24,Villa Nueva,Ing. Electrónica,7,81,False,2037,True,True
6476,Lucía 6476,30,Antigua,Ing. Electrónica,8,97,True,3364,True,False
6477,Ana 6477,27,Mixco,Ing. Electrónica,9,97,True,6712,True,False
6478,Ana 6478,30,Quetzaltenango,Ing. Electrónica,5,92,False,2072,False,True
6479,Paola 6479,20,Guatemala,Ing. Sistemas,9,67,False,6266,False,True
6480,Ana 6480,28,Mixco,Ing. Sistemas,10,89,True,3125,True,False
6481,Andrés 6481,24,Guatemala,Ing. Sistemas,7,60,True,7566,True,True
6482,Diego 6482,26,Antigua,Ing. Sistemas,7,88,False,4913,True,False
6483,Carlos 6483,29,Antigua,Ing. Eléctrica,3,84,False,7741,True,True
6484,Lucía 6484,25,Guatemala,Ing. Sistemas,6,100,True,5464,False,False
6485,Sofía 6485,20,Villa Nueva,Ing. Sistemas,5,70,True,3495,True,True
6486,María 6486,29,Mixco,Ing. Electrónica,8,96,True,3718,False,False
6487,Luis 6487,30,Quetzaltenango,Ing. Sistemas,9,75,True,2173,True,True
6488,Lucía 6488,24,Mixco,Ing. Eléctrica,5,62,True,7526,True,False
6489,María 6489,26,Mixco,Ing. Eléctrica,7,95,True,6005,False,False
6490,María 6490,25,Mixco,Ing. Sistemas,9,97,True,4280,True,True
6491,Javier 6491,23,Antigua,Ing. Sistemas,3,78,False,2453,False,False
6492,Luis 6492,25,Quetzaltenango,Ing. Electrónica,8,80,False,3273,True,True
6493,María 6493,27,Antigua,Ing. Eléctrica,5,75,True,2573,True,False
6494,Luis 6494,21,Mixco,Ing. Electrónica,9,79,False,2286,False,False
6495,Luis 6495,25,Villa Nueva,Ing. Electrónica,2,97,True,7819,True,True
6496,Carlos 6496,22,Mixco,Ing. Sistemas,5,99,False,4359,True,True
6497,Carlos 6497,28,Guatemala,Ing. Electrónica,2,97,True,6576,False,True
6498,Andrés 6498,29,Quetzaltenango,Ing. Electrónica,7,92,True,6652,True,True
6499,Javier 6499,22,Guatemala,Ing. Sistemas,8,98,False,7012,True,False
6500,Lucía 6500,25,Mixco,Ing. Electrónica,3,81,False,2752,True,True
6501,Sofía 6501,19,Villa Nueva,Ing. Sistemas,5,64,True,7000,False,False
6502,Andrés 6502,21,Antigua,Ing. Eléctrica,3,74,True,7652,True,True
6503,Andrés 6503,27,Guatemala,Ing. Sistemas,4,75,False,3296,True,True
6504,Andrés 6504,20,Guatemala,Ing. Sistemas,1,85,False,7019,True,False
6505,Paola 6505,25,Villa Nueva,Ing. Sistemas,7,73,False,7017,True,True
6506,María 6506,18,Quetzaltenango,Ing. Electrónica,6,99,True,3853,True,True
6507,Javier 6507,19,Antigua,Ing. Sistemas,1,87,True,2307,False,False
6508,Luis 6508,27,Antigua,Ing. Eléctrica,8,72,True,3609,False,False
6509,Diego 6509,25,Quetzaltenango,Ing. Eléctrica,10,87,True,4060,False,True
6510,Diego 6510,26,Mixco,Ing. Eléctrica,7,80,True,7030,False,False
6511,Sofía 6511,23,Mixco,Ing. Electrónica,7,91,False,5016,False,False
6512,Carlos 6512,20,Quetzaltenango,Ing. Electrónica,1,70,False,5919,False,False
6513,Paola 6513,24,Mixco,Ing. Electrónica,3,93,True,4641,False,False
6514,María 6514,27,Antigua,Ing. Sistemas,5,97,True,6817,False,True
6515,Ana 6515,18,Quetzaltenango,Ing. Electrónica,8,68,True,3715,False,False
6516,Lucía 6516,27,Guatemala,Ing. Sistemas,3,66,False,6575,False,False
6517,Diego 6517,28,Villa Nueva,Ing. Sistemas,7,60,False,5609,False,False
6518,Javier 6518,30,Villa Nueva,Ing. Eléctrica,9,95,True,7421,True,True
6519,Lucía 6519,30,Villa Nueva,Ing. Electrónica,7,93,False,5089,True,False
6520,Ana 6520,26,Mixco,Ing. Electrónica,10,94,False,3578,True,False
6521,Lucía 6521,29,Quetzaltenango,Ing. Electrónica,9,96,False,6963,False,True
6522,Carlos 6522,28,Guatemala,Ing. Eléctrica,8,63,False,2966,True,True
6523,Paola 6523,26,Mixco,Ing. Electrónica,8,73,True,5913,True,False
6524,Javier 6524,19,Guatemala,Ing. Eléctrica,6,73,False,6200,False,True
6525,Sofía 6525,21,Villa Nueva,Ing. Eléctrica,2,95,False,3333,True,False
6526,Ana 6526,20,Guatemala,Ing. Eléctrica,8,61,False,4598,True,False
6527,Luis 6527,24,Guatemala,Ing. Eléctrica,4,67,False,5656,True,True
6528,Luis 6528,21,Antigua,Ing. Sistemas,5,85,False,7488,False,False
6529,Javier 6529,29,Quetzaltenango,Ing. Sistemas,9,91,True,7359,False,False
6530,Sofía 6530,18,Villa Nueva,Ing. Eléctrica,9,78,False,5856,False,True
6531,Luis 6531,20,Quetzaltenango,Ing. Electrónica,10,71,False,7452,False,True
6532,Lucía 6532,20,Guatemala,Ing. Eléctrica,1,61,True,6016,False,True
6533,María 6533,28,Villa Nueva,Ing. Electrónica,6,63,True,4225,True,True
6534,Javier 6534,26,Mixco,Ing. Eléctrica,1,79,False,4115,False,True
6535,Luis 6535,26,Antigua,Ing. Sistemas,10,81,False,6761,True,True
6536,Ana 6536,22,Quetzaltenango,Ing. Sistemas,6,86,True,7360,False,True
6537,Paola 6537,18,Villa Nueva,Ing. Eléctrica,9,92,False,5852,False,True
6538,María 6538,19,Quetzaltenango,Ing. Eléctrica,2,86,True,7058,False,True
6539,Luis 6539,19,Villa Nueva,Ing. Sistemas,6,61,False,6438,False,False
6540,María 6540,23,Mixco,Ing. Sistemas,5,84,True,7102,True,True
6541,Javier 6541,19,Villa Nueva,Ing. Electrónica,2,98,True,4142,True,True
6542,Ana 6542,25,Mixco,Ing. Electrónica,7,62,False,6346,True,True
6543,Javier 6543,23,Villa Nueva,Ing. Electrónica,6,62,False,3712,False,False
6544,Javier 6544,25,Villa Nueva,Ing. Sistemas,1,67,False,5881,False,True
6545,Javier 6545,28,Guatemala,Ing. Sistemas,5,81,True,2936,True,True
6546,Sofía 6546,22,Guatemala,Ing. Eléctrica,8,94,True,6375,True,False
6547,Ana 6547,29,Quetzaltenango,Ing. Electrónica,2,70,False,6693,True,False
6548,Paola 6548,25,Antigua,Ing. Sistemas,2,95,True,7391,False,False
6549,Javier 6549,26,Quetzaltenango,Ing. Electrónica,5,67,True,3577,True,True
6550,Luis 6550,24,Villa Nueva,Ing. Eléctrica,4,64,True,2950,False,True
6551,Luis 6551,23,Guatemala,Ing. Electrónica,2,94,True,2838,False,False
6552,Javier 6552,30,Quetzaltenango,Ing. Sistemas,7,81,True,2129,True,True
6553,Carlos 6553,29,Mixco,Ing. Electrónica,8,66,False,3910,False,True
6554,Javier 6554,23,Quetzaltenango,Ing. Electrónica,8,77,False,3310,True,False
6555,Paola 6555,19,Villa Nueva,Ing. Eléctrica,8,86,True,6357,True,False
6556,María 6556,19,Villa Nueva,Ing. Electrónica,7,98,True,3351,True,True
6557,Luis 6557,21,Villa Nueva,Ing. Electrónica,1,88,True,4201,True,False
6558,Luis 6558,22,Mixco,Ing. Electrónica,1,95,True,7562,True,False
6559,Ana 6559,27,Guatemala,Ing. Sistemas,2,87,True,2369,True,False
6560,Diego 6560,28,Villa Nueva,Ing. Eléctrica,8,98,True,2815,False,True
6561,María 6561,30,Antigua,Ing. Sistemas,3,69,True,5708,False,False
6562,María 6562,22,Villa Nueva,Ing. Eléctrica,3,80,False,2729,False,True
6563,Lucía 6563,18,Guatemala,Ing. Electrónica,2,90,True,6001,True,False
6564,Diego 6564,19,Mixco,Ing. Eléctrica,10,72,True,2380,True,False
6565,Luis 6565,28,Guatemala,Ing. Electrónica,4,92,True,3289,False,False
6566,Ana 6566,23,Mixco,Ing. Electrónica,3,100,True,4849,True,True
6567,Andrés 6567,21,Villa Nueva,Ing. Electrónica,3,65,False,3869,True,True
6568,Diego 6568,23,Quetzaltenango,Ing. Electrónica,10,94,True,6389,True,True
6569,Ana 6569,30,Quetzaltenango,Ing. Electrónica,3,69,False,6555,False,True
6570,Paola 6570,24,Mixco,Ing. Sistemas,7,64,False,4546,True,False
6571,Sofía 6571,21,Villa Nueva,Ing. Eléctrica,9,86,False,2862,False,False
6572,Ana 6572,23,Guatemala,Ing. Eléctrica,8,65,False,2473,False,False
6573,Paola 6573,29,Guatemala,Ing. Eléctrica,2,62,False,2657,False,True
6574,Paola 6574,30,Mixco,Ing. Eléctrica,8,92,True,2892,True,False
6575,Javier 6575,28,Guatemala,Ing. Electrónica,2,75,True,4778,False,False
6576,Javier 6576,23,Antigua,Ing. Electrónica,4,80,False,4606,True,False
6577,María 6577,26,Antigua,Ing. Electrónica,4,81,False,5675,True,False
6578,Diego 6578,29,Antigua,Ing. Sistemas,5,94,False,5042,False,False
6579,Sofía 6579,19,Antigua,Ing. Electrónica,5,67,False,7280,True,False
6580,Paola 6580,20,Mixco,Ing. Electrónica,9,94,False,2658,False,False
6581,Sofía 6581,24,Mixco,Ing. Eléctrica,10,67,True,4181,True,True
6582,Javier 6582,26,Mixco,Ing. Eléctrica,7,91,True,6991,True,True
6583,Ana 6583,21,Quetzaltenango,Ing. Eléctrica,6,82,True,7045,False,True
6584,Ana 6584,25,Villa Nueva,Ing. Electrónica,4,68,False,4758,False,True
6585,Lucía 6585,25,Guatemala,Ing. Eléctrica,2,78,False,4197,False,True
6586,Lucía 6586,22,Guatemala,Ing. Sistemas,10,86,True,6999,False,False
6587,Andrés 6587,22,Guatemala,Ing. Electrónica,10,78,True,5327,True,False
6588,Lucía 6588,28,Mixco,Ing. Eléctrica,4,90,False,5124,True,True
6589,Ana 6589,25,Antigua,Ing. Electrónica,10,88,False,7322,True,False
6590,Diego 6590,25,Antigua,Ing. Sistemas,5,69,True,6649,True,True
6591,Sofía 6591,26,Guatemala,Ing. Eléctrica,8,74,False,6098,True,False
6592,María 6592,23,Mixco,Ing. Eléctrica,7,65,False,4332,True,True
6593,Sofía 6593,29,Guatemala,Ing. Electrónica,2,65,True,7745,False,True
6594,Andrés 6594,28,Guatemala,Ing. Eléctrica,9,99,False,3038,False,False
6595,Lucía 6595,25,Antigua,Ing. Electrónica,7,66,True,2930,True,False
6596,Ana 6596,28,Villa Nueva,Ing. Sistemas,2,76,True,3448,False,True
6597,María 6597,30,Antigua,Ing. Sistemas,1,93,False,3701,False,False
6598,Javier 6598,27,Villa Nueva,Ing. Eléctrica,9,90,True,7027,False,False
6599,María 6599,24,Mixco,Ing. Electrónica,8,98,False,7085,True,True
6600,María 6600,24,Quetzaltenango,Ing. Electrónica,6,100,True,4959,False,True
6601,Luis 6601,27,Antigua,Ing. Electrónica,10,74,True,6434,True,True
6602,Carlos 6602,19,Villa Nueva,Ing. Sistemas,7,80,True,6261,True,False
6603,Sofía 6603,21,Antigua,Ing. Eléctrica,8,71,True,3234,False,True
6604,Carlos 6604,20,Quetzaltenango,Ing. Sistemas,9,78,False,2273,False,False
6605,María 6605,24,Villa Nueva,Ing. Eléctrica,1,99,True,5192,False,True
6606,Diego 6606,22,Villa Nueva,Ing. Sistemas,8,69,True,5948,True,False
6607,Ana 6607,27,Villa Nueva,Ing. Electrónica,1,96,False,2179,True,True
6608,Andrés 6608,30,Villa Nueva,Ing. Electrónica,1,81,False,3621,False,True
6609,Ana 6609,28,Guatemala,Ing. Sistemas,1,66,False,5778,True,True
6610,Andrés 6610,22,Guatemala,Ing. Sistemas,1,74,False,4212,True,False
6611,Ana 6611,20,Villa Nueva,Ing. Sistemas,5,71,False,5772,True,False
6612,Andrés 6612,27,Antigua,Ing. Sistemas,5,94,False,6934,True,False
6613,Carlos 6613,22,Quetzaltenango,Ing. Eléctrica,4,96,False,3841,False,True
6614,Ana 6614,22,Guatemala,Ing. Eléctrica,1,76,False,3046,False,True
6615,Carlos 6615,19,Antigua,Ing. Electrónica,6,93,False,6224,False,False
6616,Carlos 6616,28,Villa Nueva,Ing. Eléctrica,10,100,True,2072,False,False
6617,Lucía 6617,24,Quetzaltenango,Ing. Electrónica,9,75,True,6296,False,False
6618,Ana 6618,18,Villa Nueva,Ing. Eléctrica,3,74,False,4658,False,False
6619,Diego 6619,20,Antigua,Ing. Eléctrica,5,86,False,2992,True,False
6620,Luis 6620,21,Quetzaltenango,Ing. Sistemas,9,72,False,2946,True,False
6621,María 6621,22,Mixco,Ing. Electrónica,4,69,False,2611,False,True
6622,Carlos 6622,24,Quetzaltenango,Ing. Sistemas,9,89,False,6406,True,True
6623,Luis 6623,27,Mixco,Ing. Electrónica,9,98,True,7218,False,False
6624,María 6624,20,Antigua,Ing. Eléctrica,1,66,False,7940,False,True
6625,Paola 6625,26,Antigua,Ing. Eléctrica,3,93,False,7471,True,True
6626,Javier 6626,19,Villa Nueva,Ing. Eléctrica,1,80,False,3410,True,False
6627,María 6627,27,Mixco,Ing. Sistemas,1,90,True,4220,True,True
6628,Javier 6628,30,Mixco,Ing. Sistemas,5,84,True,5325,False,False
6629,Javier 6629,27,Antigua,Ing. Electrónica,6,100,False,5683,True,True
6630,María 6630,28,Antigua,Ing. Electrónica,4,89,False,6780,True,True
6631,Diego 6631,24,Mixco,Ing. Sistemas,10,81,True,5284,False,True
6632,Ana 6632,24,Antigua,Ing. Eléctrica,4,89,False,5419,False,True
6633,Javier 6633,23,Mixco,Ing. Electrónica,10,67,True,4604,False,True
6634,Sofía 6634,24,Antigua,Ing. Electrónica,4,78,True,6191,True,False
6635,Paola 6635,28,Quetzaltenango,Ing. Electrónica,10,61,False,4283,True,False
6636,Sofía 6636,21,Antigua,Ing. Sistemas,6,61,False,7526,True,False
6637,Paola 6637,26,Antigua,Ing. Sistemas,8,89,True,4068,True,True
6638,Ana 6638,23,Quetzaltenango,Ing. Sistemas,6,89,True,4570,False,True
6639,Lucía 6639,25,Villa Nueva,Ing. Eléctrica,4,94,True,7539,True,True
6640,Sofía 6640,27,Villa Nueva,Ing. Sistemas,1,85,True,2406,False,True
6641,Diego 6641,18,Villa Nueva,Ing. Eléctrica,6,65,True,6354,True,True
6642,Paola 6642,24,Guatemala,Ing. Sistemas,1,71,True,6757,True,False
6643,Paola 6643,19,Quetzaltenango,Ing. Eléctrica,2,92,True,7075,False,False
6644,Diego 6644,21,Guatemala,Ing. Electrónica,10,100,True,5471,True,False
6645,Andrés 6645,20,Guatemala,Ing. Electrónica,3,97,True,4164,False,False
6646,Diego 6646,27,Mixco,Ing. Eléctrica,1,94,True,7197,False,False
6647,Luis 6647,24,Guatemala,Ing. Sistemas,7,91,True,7891,True,False
6648,Ana 6648,24,Mixco,Ing. Eléctrica,7,64,False,5998,False,False
6649,María 6649,22,Villa Nueva,Ing. Eléctrica,7,78,True,7079,False,True
6650,Carlos 6650,21,Mixco,Ing. Eléctrica,9,92,True,5530,False,True
6651,Javier 6651,22,Mixco,Ing. Electrónica,10,67,False,6163,True,True
6652,María 6652,23,Quetzaltenango,Ing. Eléctrica,6,95,True,7988,True,True
6653,Luis 6653,22,Antigua,Ing. Eléctrica,7,74,True,5262,True,False
6654,Paola 6654,18,Guatemala,Ing. Eléctrica,4,65,True,2859,True,False
6655,Lucía 6655,21,Quetzaltenango,Ing. Sistemas,6,68,False,5136,True,False
6656,Paola 6656,18,Antigua,Ing. Eléctrica,10,78,False,6870,False,False
6657,Diego 6657,23,Villa Nueva,Ing. Sistemas,3,78,False,4473,True,False
6658,Diego 6658,29,Villa Nueva,Ing. Electrónica,10,100,True,4589,False,False
6659,Sofía 6659,26,Mixco,Ing. Sistemas,2,75,True,4340,True,True
6660,Sofía 6660,20,Guatemala,Ing. Eléctrica,7,97,True,6802,False,False
6661,Ana 6661,20,Antigua,Ing. Electrónica,10,64,False,5295,False,True
6662,Diego 6662,21,Quetzaltenango,Ing. Eléctrica,8,76,False,6288,False,False
6663,Paola 6663,30,Antigua,Ing. Eléctrica,8,76,True,5820,True,True
6664,Lucía 6664,26,Guatemala,Ing. Sistemas,9,72,False,2389,True,True
6665,Carlos 6665,28,Mixco,Ing. Electrónica,2,85,True,6847,True,True
6666,María 6666,18,Antigua,Ing. Eléctrica,7,69,True,6853,True,True
6667,Paola 6667,20,Guatemala,Ing. Sistemas,3,72,False,2237,True,False
6668,Javier 6668,22,Guatemala,Ing. Eléctrica,8,72,True,3406,True,True
6669,Paola 6669,26,Guatemala,Ing. Eléctrica,3,86,False,2907,False,False
6670,Luis 6670,28,Quetzaltenango,Ing. Sistemas,1,75,False,3752,True,True
6671,María 6671,24,Mixco,Ing. Eléctrica,9,98,True,6286,True,True
6672,Ana 6672,28,Villa Nueva,Ing. Eléctrica,2,64,True,7042,False,False
6673,Ana 6673,26,Antigua,Ing. Sistemas,5,70,False,4545,False,True
6674,Ana 6674,25,Mixco,Ing. Eléctrica,3,86,True,6327,True,True
6675,Lucía 6675,25,Quetzaltenango,Ing. Sistemas,4,75,True,4842,True,True
6676,Paola 6676,29,Antigua,Ing. Sistemas,10,62,True,7991,True,False
6677,Luis 6677,27,Villa Nueva,Ing. Eléctrica,2,83,True,4791,False,False
6678,Ana 6678,22,Quetzaltenango,Ing. Eléctrica,5,67,True,3726,True,False
6679,Sofía 6679,21,Antigua,Ing. Eléctrica,10,100,False,6191,True,False
6680,María 6680,24,Guatemala,Ing. Eléctrica,1,87,True,6886,False,False
6681,Sofía 6681,28,Antigua,Ing. Eléctrica,9,73,False,3463,False,False
6682,Luis 6682,25,Antigua,Ing. Eléctrica,8,95,False,2440,True,False
6683,Ana 6683,29,Antigua,Ing. Sistemas,3,78,False,6853,True,False
6684,Lucía 6684,19,Antigua,Ing. Eléctrica,3,67,False,2609,True,True
6685,Javier 6685,23,Guatemala,Ing. Electrónica,4,66,True,7402,False,False
6686,Carlos 6686,27,Guatemala,Ing. Electrónica,7,79,True,7917,False,True
6687,Carlos 6687,26,Villa Nueva,Ing. Eléctrica,4,92,False,2284,False,True
6688,Luis 6688,22,Villa Nueva,Ing. Eléctrica,9,80,False,2645,True,False
6689,Carlos 6689,29,Antigua,Ing. Sistemas,8,72,False,4858,False,True
6690,Paola 6690,28,Guatemala,Ing. Electrónica,2,68,True,2993,True,True
6691,María 6691,28,Guatemala,Ing. Sistemas,9,89,False,5807,True,False
6692,Lucía 6692,20,Villa Nueva,Ing. Electrónica,1,94,False,3132,True,False
6693,Luis 6693,21,Mixco,Ing. Sistemas,3,84,True,4632,False,False
6694,Diego 6694,28,Villa Nueva,Ing. Eléctrica,10,63,True,5885,True,True
6695,Carlos 6695,29,Quetzaltenango,Ing. Sistemas,8,88,True,3736,True,True
6696,Diego 6696,30,Antigua,Ing. Electrónica,2,66,False,3147,True,True
6697,Javier 6697,23,Villa Nueva,Ing. Eléctrica,4,67,False,3193,False,True
6698,María 6698,29,Guatemala,Ing. Eléctrica,8,61,True,7303,False,True
6699,Ana 6699,29,Mixco,Ing. Sistemas,4,87,True,3938,False,False
6700,Javier 6700,27,Guatemala,Ing. Eléctrica,5,95,False,3476,False,True
6701,Ana 6701,22,Villa Nueva,Ing. Electrónica,9,73,True,3534,False,False
6702,Javier 6702,21,Quetzaltenango,Ing. Eléctrica,10,70,False,5885,True,True
6703,Diego 6703,21,Villa Nueva,Ing. Sistemas,7,93,False,2294,True,True
6704,Carlos 6704,24,Villa Nueva,Ing. Eléctrica,9,85,True,3372,True,False
6705,Ana 6705,20,Villa Nueva,Ing. Electrónica,10,60,False,3551,False,False
6706,Luis 6706,20,Antigua,Ing. Electrónica,1,70,False,7172,True,True
6707,Ana 6707,24,Quetzaltenango,Ing. Electrónica,5,82,True,4876,True,True
6708,Paola 6708,30,Quetzaltenango,Ing. Sistemas,7,85,False,4687,False,False
6709,María 6709,20,Mixco,Ing. Sistemas,8,90,True,4855,True,True
6710,Sofía 6710,28,Villa Nueva,Ing. Sistemas,6,96,False,3525,True,True
6711,Diego 6711,19,Quetzaltenango,Ing. Sistemas,4,76,True,2897,True,True
6712,Javier 6712,19,Antigua,Ing. Eléctrica,7,75,True,2492,True,False
6713,Luis 6713,30,Villa Nueva,Ing. Eléctrica,8,78,False,5577,True,True
6714,Javier 6714,24,Antigua,Ing. Electrónica,6,96,True,4587,False,True
6715,Lucía 6715,21,Quetzaltenango,Ing. Sistemas,3,82,False,5217,False,True
6716,Andrés 6716,22,Antigua,Ing. Sistemas,9,65,False,5580,True,True
6717,Paola 6717,22,Mixco,Ing. Sistemas,7,62,False,3901,True,False
6718,Luis 6718,29,Guatemala,Ing. Eléctrica,1,89,False,7113,False,True
6719,Javier 6719,21,Guatemala,Ing. Sistemas,9,82,False,3381,True,False
6720,Paola 6720,21,Antigua,Ing. Electrónica,9,80,False,4622,True,False
6721,María 6721,29,Mixco,Ing. Electrónica,3,85,False,3033,True,True
6722,Diego 6722,28,Quetzaltenango,Ing. Eléctrica,5,85,False,5852,True,True
6723,Diego 6723,20,Antigua,Ing. Electrónica,3,64,False,2432,True,True
6724,Carlos 6724,23,Villa Nueva,Ing. Eléctrica,2,96,True,7890,True,False
6725,Paola 6725,27,Antigua,Ing. Eléctrica,9,83,False,4730,True,True
6726,Carlos 6726,20,Quetzaltenango,Ing. Electrónica,7,75,True,7583,True,False
6727,Ana 6727,22,Antigua,Ing. Electrónica,6,78,True,3609,False,False
6728,Luis 6728,21,Antigua,Ing. Sistemas,10,99,True,2429,False,False
